,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
666,Wilfried Zaha,31,10/11/1992,Premier League,2022/2023,Forward,Crystal Palace,Ivory Coast,6.61,2294,1227,1067,27,15,12,7,5,2,2,1,1,0,2,6,3,3,33,19,14,5,0,0.35,0.08,0.27,0.37,0.17,328,1.29,70,85,459,1147,0.2,6.61,0.07,23.66,22.27,579.0,18.15,472.0,19.29,1.08,28.0,1.35,1.27,1.19,31.0,3.12,0.0,0.62,1.81,0.0,5.43,1.55,0.62,4.08,0.85,0.23,38.0,1.46,22.0,0.9,16.0,0.65,16.0,0.65,35.0,1.43,1.14,106.0,4.33,47.0,1.92,44.34,0.0,0.0,0.0,0.0,0.0,81.52,57.89,0.35,0.37,9.0,0.0,2.0,0.04,0.04,1.0,0.23,0.25,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.12,0.12,0.0,0.0,0.0,0.45,0.42,11.0,1.0,18.42,72.0,2.77,2.94,1.27,1.19,31.0,6.0,0.25,14.31,13.46,350.0,156.0,6.38,6.0,44.57,81.0,3.31,17.14,6.0,0.23,0.25,0.0
669,William Saliba,23,24/03/2001,Premier League,2022/2023,Defender,Arsenal,France,7.02,2416,1156,1260,27,13,14,2,0,2,1,1,0,0,0,12,3,9,25,16,9,4,0,0.11,0.04,0.07,0.0,0.14,1208,0.93,97,89,604,2416,0.15,7.02,0.04,69.1,68.7,1855.0,62.67,1692.0,63.03,0.22,6.0,0.04,1.27,1.26,34.0,0.22,0.0,0.7,0.3,0.0,3.0,0.22,0.11,0.33,0.11,1.85,6.0,0.22,3.0,0.11,3.0,0.11,19.0,0.71,1.0,0.04,0.22,9.0,0.34,8.0,0.3,88.89,0.0,0.0,0.0,0.0,0.0,91.21,50.0,0.11,0.11,3.0,0.0,0.0,0.37,0.37,10.0,3.04,3.05,82.0,2.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,13.0,0.48,0.48,0.71,0.7,19.0,50.0,1.86,6.52,6.48,175.0,105.0,3.91,3.89,60.0,6.0,0.22,100.0,1.0,0.04,0.04,0.0
670,Willian,35,09/08/1988,Premier League,2022/2023,Forward,Fulham,Brazil,7.0,2143,1059,1084,27,13,14,5,4,1,5,1,4,0,0,8,3,5,21,11,10,2,0,0.42,0.21,0.21,0.34,0.08,429,0.88,102,79,1072,429,0.08,7.0,0.19,33.37,29.46,766.0,24.12,627.0,27.31,1.77,46.0,2.15,0.52,0.46,12.0,0.92,0.0,0.31,1.31,0.0,5.0,1.09,0.31,2.12,0.65,0.27,25.0,0.96,17.0,0.74,8.0,0.35,8.0,0.35,56.0,2.44,2.0,55.0,2.4,34.0,1.48,61.82,0.0,0.0,0.0,0.0,0.0,81.85,68.0,0.62,0.7,16.0,0.0,0.0,0.0,0.0,0.0,0.31,0.35,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.09,0.0,0.0,0.0,0.17,0.15,4.0,0.0,20.0,24.0,0.92,1.05,0.48,0.42,11.0,7.0,0.3,7.14,6.31,164.0,77.0,3.35,2.96,46.95,24.0,1.05,25.0,14.0,0.54,0.61,0.0
673,Wout Faes,25,03/04/1998,Premier League,2022/2023,Defender,Leicester City,Belgium,6.94,2787,1437,1350,31,16,15,1,1,0,2,2,0,0,0,7,3,4,50,22,28,6,1,0.1,0.06,0.03,0.06,0.0,2787,1.61,56,90,465,1394,0.19,6.94,0.06,57.06,57.0,1710.0,48.9,1467.0,48.95,0.3,9.0,0.0,1.84,1.83,55.0,0.17,0.0,1.37,0.23,0.0,11.0,0.37,0.27,0.33,0.1,1.87,11.0,0.37,3.0,0.1,8.0,0.27,41.0,1.37,0.0,0.0,0.3,10.0,0.33,7.0,0.23,70.0,0.0,0.0,0.0,0.0,0.0,85.79,27.27,0.43,0.43,13.0,0.0,0.0,1.07,1.07,32.0,3.47,3.47,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,16.0,0.53,0.53,0.77,0.77,23.0,56.0,1.87,7.27,7.27,218.0,134.0,4.47,4.47,61.47,5.0,0.17,0.0,0.0,0.0,0.0,0.0
682,Youri Tielemans,26,07/05/1997,Premier League,2022/2023,Midfielder,Leicester City,Belgium,7.04,2351,1168,1183,31,15,16,3,0,3,2,1,1,1,1,7,3,4,49,19,30,4,0,0.19,0.08,0.11,0.0,0.23,784,1.88,48,76,588,1176,0.15,7.04,0.06,58.84,49.58,1537.0,40.52,1256.0,48.08,0.97,30.0,1.45,2.53,2.13,66.0,0.48,0.0,0.94,0.71,0.0,5.67,0.65,0.23,0.87,0.32,0.84,17.0,0.55,10.0,0.38,7.0,0.27,29.0,1.11,45.0,1.72,1.15,27.0,1.03,22.0,0.84,81.48,0.0,0.0,0.0,0.0,0.0,81.72,58.82,1.1,1.3,34.0,1.0,1.0,0.26,0.31,8.0,0.74,0.88,23.0,0.0,0.0,0.0,0.0,2.0,3.0,0.1,0.11,0.0,0.0,0.0,0.04,0.03,1.0,0.0,17.65,25.0,0.81,0.96,1.26,1.06,33.0,26.0,1.0,9.07,7.65,237.0,139.0,5.32,4.48,58.65,15.0,0.57,26.67,12.0,0.39,0.46,0.0
685,Łukasz Fabiański,38,18/04/1985,Premier League,2022/2023,Goalkeeper,West Ham United,Poland,6.82,3114,1538,1576,36,18,18,0,0,0,0,0,0,0,0,9,6,3,46,19,27,1,0,0.0,0.0,0.0,0.0,0.0,0,1.33,68,87,3114,0,0.03,6.82,0.0,22.17,21.31,767.0,12.22,440.0,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,3.03,153.0,4.42,68.63,57.37,0.0,0.03,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.67,0.69,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.42,0.43,0.0,0.0,0.0,0.0,0.0,4.0,0.11,0.12,0.0,0.0,0.0,17.0,0.49,0.64,0.61,22.0,20.0,0.58,0.56,90.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,Alex Král,25,19/05/1998,Bundesliga,2022/2023,Midfielder,Schalke 04,Czech Republic,6.56,2357,1148,1209,29,14,15,0,0,0,0,0,0,0,0,7,3,4,48,23,25,3,0,0.0,0.0,0.0,0.0,0.0,0,1.83,49,81,786,0,0.11,6.56,0.0,31.48,27.55,799.0,19.76,573.0,22.58,0.38,11.0,0.9,1.38,1.21,35.0,0.76,0.0,0.59,0.69,0.0,0.0,0.83,0.66,1.34,0.07,1.52,21.0,0.72,2.0,0.08,19.0,0.75,17.0,0.67,26.0,1.02,0.43,39.0,1.54,20.0,0.79,51.28,0.0,0.0,0.0,0.0,0.0,71.71,9.52,0.55,0.63,16.0,0.0,0.0,0.21,0.24,6.0,1.76,2.01,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,3.0,0.0,0.0,17.0,0.59,0.67,0.83,0.72,21.0,44.0,1.73,9.54,8.34,242.0,116.0,4.57,4.0,47.93,22.0,0.87,26.92,7.0,0.24,0.28,0.0
698,Alexander Schwolow,31,02/06/1992,Bundesliga,2022/2023,Goalkeeper,Schalke 04,Germany,6.67,2034,1044,990,23,12,11,0,0,0,0,0,0,0,0,2,1,1,54,29,25,1,0,0.0,0.0,0.0,0.0,0.0,0,2.39,38,88,2034,0,0.04,6.67,0.0,34.07,33.48,770.0,21.22,488.0,21.59,0.04,1.0,0.0,0.0,0.0,0.0,0.0,3.48,0.04,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,80.0,3.54,137.0,6.06,58.39,63.38,0.0,0.09,0.09,2.0,0.0,0.0,0.04,0.04,1.0,0.43,0.44,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,4.0,0.17,0.18,0.0,0.0,0.0,4.0,0.18,0.44,0.43,10.0,7.0,0.31,0.3,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,Alphonso Davies,23,02/11/2000,Bundesliga,2022/2023,Forward,Bayern Munich,Canada,6.72,2047,1033,1014,26,13,13,1,1,0,4,1,3,0,0,7,5,2,24,10,14,0,0,0.22,0.18,0.04,0.09,0.0,2047,1.06,85,79,0,512,0.0,6.72,0.15,58.08,51.32,1283.0,44.64,1116.0,50.52,1.6,40.0,0.84,1.95,1.72,43.0,1.08,0.0,0.92,2.68,0.0,13.0,0.59,0.2,4.64,0.32,0.16,13.0,0.52,8.0,0.36,5.0,0.23,23.0,1.04,21.0,0.95,1.81,116.0,5.25,67.0,3.03,57.76,0.0,0.0,0.0,0.0,0.0,86.98,61.54,0.8,0.91,20.0,0.0,0.0,0.16,0.18,4.0,0.64,0.72,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.05,0.0,0.0,0.0,0.14,0.12,3.0,0.0,7.69,26.0,1.04,1.18,0.36,0.32,8.0,4.0,0.18,11.18,9.88,247.0,140.0,6.34,5.6,56.68,27.0,1.22,38.1,8.0,0.32,0.36,0.0
714,Andrej Kramarić,32,19/06/1991,Bundesliga,2022/2023,Forward,Hoffenheim,Croatia,6.99,2392,1320,1072,32,17,15,12,8,4,3,1,2,4,2,4,3,1,41,20,21,3,0,0.56,0.11,0.45,0.55,0.34,199,1.54,58,75,797,797,0.11,6.99,0.09,34.2,28.09,899.0,23.25,744.0,28.3,1.0,32.0,1.38,0.23,0.19,6.0,1.12,0.0,0.19,0.62,0.0,4.27,1.79,0.69,1.34,0.78,0.28,47.0,1.47,25.0,0.95,22.0,0.84,6.0,0.23,44.0,1.67,1.22,43.0,1.64,20.0,0.76,46.51,0.0,0.0,0.0,0.0,0.0,82.76,53.19,0.31,0.38,10.0,4.0,2.0,0.06,0.08,2.0,0.31,0.38,10.0,0.0,0.0,0.0,0.0,6.0,3.0,0.09,0.11,0.0,0.0,0.0,0.34,0.28,9.0,0.0,23.4,34.0,1.06,1.29,0.3,0.25,8.0,9.0,0.34,5.97,4.91,157.0,69.0,2.62,2.16,43.95,36.0,1.37,18.18,8.0,0.25,0.3,0.0
719,Anthony Caci,26,01/07/1997,Bundesliga,2022/2023,Midfielder,Mainz 05,France,6.68,2034,1067,967,31,16,15,2,1,1,1,1,0,0,0,5,3,2,34,13,21,4,0,0.13,0.04,0.09,0.08,0.09,1017,1.5,60,66,509,2034,0.18,6.68,0.03,41.15,29.28,849.0,21.79,632.0,30.63,0.59,17.0,2.21,2.57,1.83,53.0,0.24,0.0,1.79,0.31,0.0,3.5,0.34,0.1,0.69,0.14,0.62,7.0,0.24,4.0,0.19,3.0,0.15,52.0,2.52,64.0,3.1,0.82,20.0,0.97,9.0,0.44,45.0,0.0,0.0,0.0,0.0,0.0,74.44,57.14,0.45,0.63,13.0,0.0,0.0,0.14,0.19,4.0,1.24,1.74,36.0,1.0,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,6.0,0.21,0.29,0.78,0.55,16.0,18.0,0.87,7.85,5.59,162.0,86.0,4.17,2.97,53.09,7.0,0.34,32.81,21.0,0.72,1.02,0.0
720,Anthony Jung,32,03/11/1991,Bundesliga,2022/2023,Defender,Werder Bremen,Germany,6.76,2636,1320,1316,34,17,17,2,1,1,5,4,1,0,0,4,2,2,57,27,30,2,0,0.24,0.17,0.07,0.07,0.07,1318,1.95,46,78,1318,527,0.07,6.76,0.15,38.64,33.48,1105.0,25.55,843.0,29.48,0.67,22.0,1.33,1.54,1.33,44.0,0.52,0.0,0.67,0.24,0.0,5.0,0.35,0.12,0.58,0.18,1.09,10.0,0.3,6.0,0.21,4.0,0.14,22.0,0.77,44.0,1.54,0.77,19.0,0.66,8.0,0.28,42.11,0.0,0.0,0.0,0.0,0.0,76.29,60.0,0.73,0.84,24.0,0.0,0.0,0.18,0.21,6.0,1.55,1.78,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,2.0,0.0,20.0,24.0,0.73,0.84,0.8,0.7,23.0,36.0,1.26,7.48,6.48,214.0,112.0,3.92,3.39,52.34,17.0,0.59,20.45,9.0,0.27,0.31,0.0
721,Anthony Losilla,38,10/03/1986,Bundesliga,2022/2023,Midfielder,Bochum,France,6.81,2725,1411,1314,31,16,15,2,2,0,2,1,1,0,0,5,3,2,61,28,33,7,1,0.13,0.07,0.07,0.13,0.0,1363,2.01,45,88,341,1363,0.26,6.81,0.06,31.18,30.45,944.0,20.84,646.0,21.34,0.45,14.0,0.32,2.61,2.55,79.0,0.35,0.0,1.19,0.23,0.0,11.5,0.76,0.45,0.52,0.29,2.97,23.0,0.74,9.0,0.3,14.0,0.46,37.0,1.22,10.0,0.33,0.46,16.0,0.53,7.0,0.23,43.75,0.0,0.0,0.0,0.0,0.0,68.43,39.13,1.16,1.19,36.0,0.0,0.0,0.42,0.43,13.0,2.1,2.15,65.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,0.0,8.7,17.0,0.55,0.56,1.52,1.48,46.0,92.0,3.04,12.15,11.87,368.0,195.0,6.44,6.29,52.99,11.0,0.36,20.0,2.0,0.06,0.07,0.0
723,Anton Stach,25,15/11/1998,Bundesliga,2022/2023,Midfielder,Mainz 05,Germany,6.93,2075,965,1110,30,14,16,1,1,0,4,1,3,0,0,6,3,3,33,15,18,4,0,0.22,0.17,0.04,0.09,0.0,2075,1.43,63,69,519,519,0.17,6.93,0.13,36.32,27.5,770.0,19.89,557.0,26.27,1.0,28.0,1.96,1.23,0.93,26.0,0.57,0.0,1.5,0.79,0.0,25.0,1.18,0.54,1.46,0.36,2.5,25.0,0.89,10.0,0.47,15.0,0.71,42.0,1.98,55.0,2.59,1.32,41.0,1.93,22.0,1.04,53.66,0.0,0.0,0.0,0.0,0.0,72.34,40.0,0.64,0.85,18.0,0.0,0.0,0.07,0.09,2.0,0.82,1.08,23.0,1.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,2.0,0.0,4.0,34.0,1.21,1.6,1.13,0.86,24.0,70.0,3.3,12.03,9.11,255.0,152.0,7.17,5.43,59.61,16.0,0.75,27.27,15.0,0.54,0.71,0.0
739,Benjamin Henrichs,27,23/02/1997,Bundesliga,2022/2023,Defender,RB Leipzig,Germany,6.92,2186,980,1206,30,15,15,2,1,1,2,2,0,0,0,9,6,3,35,15,20,8,0,0.16,0.08,0.08,0.09,0.07,1093,1.44,62,73,273,1093,0.33,6.92,0.07,51.61,40.1,1163.0,31.17,904.0,40.12,0.66,19.0,1.52,2.93,2.28,66.0,0.59,0.0,1.1,0.66,0.0,7.0,0.62,0.34,1.1,0.14,0.79,14.0,0.48,4.0,0.18,10.0,0.44,32.0,1.42,44.0,1.95,0.84,32.0,1.42,19.0,0.84,59.38,0.0,0.0,0.0,0.0,0.0,77.73,28.57,0.72,0.93,21.0,0.0,0.0,0.07,0.09,2.0,1.24,1.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,3.0,0.0,14.29,23.0,0.79,1.02,1.42,1.1,32.0,23.0,1.02,9.9,7.69,223.0,130.0,5.77,4.48,58.3,17.0,0.75,27.27,12.0,0.41,0.53,0.0
740,Benjamin Pavard,28,28/03/1996,Bundesliga,2022/2023,Defender,Bayern Munich,France,7.09,2431,1228,1203,30,15,15,4,3,1,1,0,1,0,0,11,7,4,26,11,15,6,0,0.19,0.04,0.15,0.22,0.07,608,0.96,94,81,405,2431,0.22,7.09,0.03,78.93,69.67,2090.0,62.57,1877.0,70.89,0.63,19.0,1.43,2.45,2.17,65.0,0.07,0.0,1.27,0.03,0.0,6.25,0.94,0.47,0.07,0.37,1.87,25.0,0.83,11.0,0.42,14.0,0.53,38.0,1.44,43.0,1.62,0.72,2.0,0.08,1.0,0.04,50.0,0.0,0.0,0.0,0.0,0.0,89.81,44.0,0.3,0.34,9.0,0.0,0.0,0.47,0.53,14.0,2.2,2.49,66.0,3.0,0.11,0.1,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.15,0.13,4.0,0.0,16.0,16.0,0.53,0.6,1.02,0.9,27.0,56.0,2.11,7.78,6.87,206.0,138.0,5.21,4.6,66.99,2.0,0.08,25.58,11.0,0.37,0.42,0.0
742,Benno Schmitz,29,17/11/1994,Bundesliga,2022/2023,Defender,Köln,Germany,6.69,2430,1232,1198,31,15,16,1,1,0,0,0,0,0,0,6,4,2,37,13,24,6,0,0.04,0.0,0.04,0.07,0.0,2430,1.37,66,78,405,0,0.22,6.69,0.0,40.89,35.61,1104.0,22.55,699.0,25.89,0.61,19.0,3.1,2.22,1.94,60.0,0.16,0.0,0.81,0.1,0.0,5.0,0.19,0.1,0.35,0.06,1.0,5.0,0.16,2.0,0.07,3.0,0.11,25.0,0.93,96.0,3.56,0.7,11.0,0.41,3.0,0.11,27.27,0.0,0.0,0.0,0.0,0.0,63.32,40.0,1.26,1.44,39.0,0.0,0.0,0.13,0.15,4.0,1.74,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,0.61,0.7,1.19,1.03,32.0,31.0,1.15,8.26,7.19,223.0,112.0,4.15,3.61,50.22,5.0,0.19,23.96,23.0,0.74,0.85,0.0
744,Bote Baku,26,08/04/1998,Bundesliga,2022/2023,Midfielder,Wolfsburg,Germany,6.85,2582,1270,1312,33,17,16,5,2,3,3,2,1,0,0,12,6,6,39,22,17,6,0,0.28,0.1,0.17,0.14,0.21,516,1.36,66,78,430,861,0.21,6.85,0.09,42.68,37.38,1196.0,29.56,946.0,33.76,0.84,27.0,2.19,1.53,1.34,43.0,0.59,0.0,0.69,0.69,0.0,4.4,0.79,0.31,1.59,0.38,0.62,22.0,0.69,12.0,0.43,10.0,0.36,22.0,0.79,70.0,2.5,0.96,51.0,1.82,22.0,0.79,43.14,0.0,0.0,0.0,0.0,0.0,79.1,54.55,0.78,0.89,25.0,0.0,0.0,0.19,0.21,6.0,1.72,1.96,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,4.0,0.0,22.73,31.0,0.97,1.11,0.93,0.81,26.0,20.0,0.71,8.71,7.62,244.0,116.0,4.14,3.62,47.54,19.0,0.68,25.71,18.0,0.56,0.64,0.0
750,Cédric Brunner,30,17/02/1994,Bundesliga,2022/2023,Defender,Schalke 04,Switzerland,6.7,2325,1064,1261,28,13,15,0,0,0,0,0,0,0,0,7,3,4,49,26,23,5,0,0.0,0.0,0.0,0.0,0.0,0,1.9,47,83,465,0,0.19,6.7,0.0,33.17,29.64,830.0,20.93,586.0,23.42,0.64,18.0,2.18,1.44,1.29,36.0,0.39,0.0,1.39,0.25,0.0,0.0,0.2,0.18,0.29,0.0,1.21,5.0,0.18,0.0,0.0,5.0,0.2,39.0,1.56,61.0,2.44,0.72,8.0,0.32,7.0,0.28,87.5,0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.5,0.56,14.0,0.0,0.0,0.25,0.28,7.0,2.5,2.8,70.0,1.0,0.04,0.04,0.0,0.0,1.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.36,1.52,1.32,1.18,33.0,34.0,1.36,8.51,7.61,213.0,115.0,4.6,4.11,53.99,11.0,0.44,29.51,18.0,0.64,0.72,0.0
756,Christian Günter,31,28/02/1993,Bundesliga,2022/2023,Defender,Freiburg,Germany,6.89,2749,1363,1386,33,16,17,1,1,0,4,3,1,0,0,13,6,7,37,12,25,5,0,0.16,0.13,0.03,0.07,0.0,2749,1.21,74,83,550,687,0.16,6.89,0.12,31.3,28.67,946.0,21.94,724.0,23.96,1.88,62.0,5.88,0.96,0.88,29.0,0.36,0.0,0.48,0.33,0.0,16.0,0.53,0.27,0.45,0.21,0.39,16.0,0.48,7.0,0.23,9.0,0.3,16.0,0.53,194.0,6.42,2.05,15.0,0.5,11.0,0.36,73.33,0.0,0.0,0.0,0.0,0.0,76.53,43.75,0.82,0.89,27.0,0.0,0.0,0.12,0.13,4.0,0.97,1.06,32.0,1.0,0.03,0.03,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.2,0.18,6.0,0.0,6.25,14.0,0.42,0.46,1.03,0.94,31.0,13.0,0.43,5.56,5.09,168.0,66.0,2.18,2.0,39.29,12.0,0.4,30.41,59.0,1.79,1.95,0.0
757,Christoph Baumgartner,24,01/08/1999,Bundesliga,2022/2023,Midfielder,Hoffenheim,Austria,6.97,2583,1361,1222,33,17,16,7,3,4,3,2,1,0,0,5,3,2,47,25,22,7,0,0.35,0.1,0.24,0.2,0.29,369,1.64,55,78,369,861,0.24,6.97,0.09,29.17,25.18,831.0,17.21,568.0,19.94,0.7,23.0,0.85,1.26,1.09,36.0,1.0,0.0,0.45,1.42,0.0,7.14,1.76,0.91,2.88,0.61,2.09,50.0,1.52,20.0,0.7,30.0,1.05,15.0,0.53,28.0,0.98,0.81,95.0,3.33,47.0,1.65,49.47,0.0,0.0,0.0,0.0,0.0,68.35,40.0,1.15,1.33,38.0,0.0,0.0,0.15,0.18,5.0,0.55,0.63,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.07,0.0,0.0,0.0,0.32,0.27,9.0,5.0,14.0,48.0,1.45,1.68,2.21,1.91,63.0,69.0,2.42,15.97,13.79,455.0,199.0,6.99,6.03,43.74,33.0,1.16,25.0,7.0,0.21,0.25,0.0
758,Christoph Kramer,33,19/02/1991,Bundesliga,2022/2023,Midfielder,Borussia M'gladbach,Germany,6.56,2229,1136,1093,29,15,14,0,0,0,0,0,0,0,0,8,6,2,35,14,21,4,0,0.0,0.0,0.0,0.0,0.0,0,1.41,64,77,557,0,0.16,6.56,0.0,48.59,43.0,1204.0,36.0,1008.0,40.68,0.54,15.0,0.46,1.65,1.46,41.0,1.11,0.0,0.61,0.68,0.0,0.0,0.08,0.04,1.5,0.04,0.89,2.0,0.07,1.0,0.04,1.0,0.04,17.0,0.69,13.0,0.52,0.61,42.0,1.7,19.0,0.77,45.24,0.0,0.0,0.0,0.0,0.0,83.72,50.0,1.11,1.25,31.0,0.0,0.0,0.07,0.08,2.0,1.32,1.49,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,4.0,0.0,0.0,13.0,0.46,0.52,1.49,1.32,37.0,25.0,1.01,9.93,8.79,246.0,97.0,3.91,3.46,39.43,31.0,1.25,15.38,2.0,0.07,0.08,0.0
766,Daichi Kamada,27,05/08/1996,Bundesliga,2022/2023,Midfielder,Eintracht Frankfurt,Japan,6.98,2270,1142,1128,32,16,16,9,6,3,6,3,3,3,0,6,6,0,34,11,23,3,0,0.59,0.24,0.36,0.47,0.24,252,1.35,67,71,757,378,0.12,6.98,0.19,46.29,36.31,1162.0,30.41,973.0,38.76,1.06,34.0,1.59,1.95,1.53,49.0,0.72,0.0,0.59,0.47,0.0,3.56,1.27,0.53,1.12,0.47,0.53,32.0,1.0,15.0,0.6,17.0,0.68,19.0,0.76,51.0,2.03,1.35,36.0,1.43,15.0,0.6,41.67,0.0,0.0,0.0,0.0,0.0,83.73,46.88,0.69,0.88,22.0,3.0,0.0,0.06,0.08,2.0,0.53,0.68,17.0,1.0,0.04,0.03,0.0,3.0,1.0,0.03,0.04,0.0,0.0,0.0,0.28,0.22,7.0,1.0,28.12,26.0,0.81,1.04,1.63,1.28,41.0,17.0,0.68,9.8,7.69,246.0,107.0,4.26,3.34,43.5,23.0,0.92,23.53,12.0,0.38,0.48,0.0
